island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
rota,grvpt,e4-z*e4,guamia,9.48,1.51,9189,309775.4621,1565658.234,309765.7887,1565656.328
rota,grvpt,e4-z*e4,premna,10.08,2.38,9190,309775.4621,1565658.234,309765.7887,1565656.328
rota,grvpt,e4-z*e4,pap,8.88,2.77,9191,309775.4621,1565658.234,309765.7887,1565656.328
rota,grvpt,e4-z*e4,pap,8.7,3.11,9192,309775.4621,1565658.234,309765.7887,1565656.328
rota,grvpt,e4-z*e4,psych,8.17,3.61,9193,309775.4621,1565658.234,309765.7887,1565656.328
rota,grvpt,e4-z*e4,psych,7.77,4.27,9194,309775.4621,1565658.234,309765.7887,1565656.328
rota,grvpt,e4-z*e4,guamia,7.11,4.73,9195,309775.4621,1565658.234,309765.7887,1565656.328
rota,grvpt,e4-z*e4,guamia,7.22,4.96,9196,309775.4621,1565658.234,309765.7887,1565656.328
rota,grvpt,e4-z*e4,eug,7.87,4.89,9197,309775.4621,1565658.234,309765.7887,1565656.328
rota,grvpt,e4-z*e4,guamia,7.16,3.86,9198,309775.4621,1565658.234,309765.7887,1565656.328
rota,grvpt,e4-z*e4,psych,1.39,9.4,9199,309769.4405,1565647.205,309778.6981,1565650.165
rota,grvpt,e4-z*e4,neiso,2.63,9.36,9200,309769.4405,1565647.205,309778.6981,1565650.165
rota,grvpt,e4-z*e4,pap,3.05,7.67,9201,309769.4405,1565647.205,309778.6981,1565650.165
rota,grvpt,e4-z*e4,psych,3.04,7.27,9202,309769.4405,1565647.205,309778.6981,1565650.165
rota,grvpt,e4-z*e4,ifit,4.19,7.04,9203,309769.4405,1565647.205,309778.6981,1565650.165
rota,grvpt,e4-z*e4,guamia,4.99,5.26,9204,309769.4405,1565647.205,309778.6981,1565650.165
rota,grvpt,e4-z*e4,mayt,8.53,3.48,9205,309769.4405,1565647.205,309778.6981,1565650.165
rota,grvpt,e4-z*e4,premna,5.84,6.9,9206,309769.4405,1565647.205,309778.6981,1565650.165
rota,grvpt,e4-z*e4,guamia,6.29,6.41,9207,309769.4405,1565647.205,309778.6981,1565650.165
rota,grvpt,e4-z*e4,mor,1.92,8.91,9208,309775.4621,1565658.234,309765.7887,1565656.328
rota,grvpt,e4-z*e4,pap,2.76,9.05,9209,309775.4621,1565658.234,309765.7887,1565656.328
rota,grvpt,e4-z*e4,guamia,3.87,7.18,9210,309775.4621,1565658.234,309765.7887,1565656.328
rota,grvpt,e4-z*e4,guamia,5.43,5.49,9211,309775.4621,1565658.234,309765.7887,1565656.328
rota,grvpt,e4-z*e4,guamia,4.67,6.7,9212,309775.4621,1565658.234,309765.7887,1565656.328
