island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
rota,grvpt,c1-d2,premna,3.55,10.56,6788,309736.5279,1565653.958,309744.6213,1565657
rota,grvpt,c1-d2,guamia,4.14,9.46,6789,309736.5279,1565653.958,309744.6213,1565657
rota,grvpt,c1-d2,eug,4.91,7.32,6790,309736.5279,1565653.958,309744.6213,1565657
rota,grvpt,c1-d2,guamia,5.37,7.67,6791,309736.5279,1565653.958,309744.6213,1565657
rota,grvpt,c1-d2,guamia,1.82,10.46,6792,309736.5279,1565653.958,309744.6213,1565657
rota,grvpt,c1-d2,guamia,0.6,9.96,6793,309736.5279,1565653.958,309744.6213,1565657
rota,grvpt,c1-d2,tri,4.68,6.31,6794,309736.5279,1565653.958,309744.6213,1565657
rota,grvpt,c1-d2,guamia,6.6,4.1,6795,309736.5279,1565653.958,309744.6213,1565657
rota,grvpt,c1-d2,neiso,6.91,5.08,6796,309736.5279,1565653.958,309744.6213,1565657
rota,grvpt,c1-d2,eug,7.98,4.07,6797,309736.5279,1565653.958,309744.6213,1565657
rota,grvpt,c1-d2,neiso,8.55,3.53,6798,309736.5279,1565653.958,309744.6213,1565657
rota,grvpt,c1-d2,guamia,8.43,4.56,6799,309736.5279,1565653.958,309744.6213,1565657
rota,grvpt,c1-d2,ifit,9.88,3.75,6800,309736.5279,1565653.958,309744.6213,1565657
rota,grvpt,c1-d2,guamia,10.4,2.84,6801,309736.5279,1565653.958,309744.6213,1565657
rota,grvpt,c1-d2,psych,10.74,2.52,6802,309736.5279,1565653.958,309744.6213,1565657
rota,grvpt,c1-d2,guamia,11.57,4.2,6803,309736.5279,1565653.958,309744.6213,1565657
rota,grvpt,c1-d2,guamia,10.67,4.52,6804,309736.5279,1565653.958,309744.6213,1565657
rota,grvpt,c1-d2,guamia,10.79,5.09,6805,309736.5279,1565653.958,309744.6213,1565657
rota,grvpt,c1-d2,tri,8.21,7.34,6806,309736.5279,1565653.958,309744.6213,1565657
rota,grvpt,c1-d2,mel,9,7.98,6807,309736.5279,1565653.958,309744.6213,1565657
rota,grvpt,c1-d2,pap,11.85,7.96,6808,309736.5279,1565653.958,309744.6213,1565657
rota,grvpt,c1-d2,mor,11.51,8.61,6809,309736.5279,1565653.958,309744.6213,1565657
rota,grvpt,c1-d2,mor,10.41,9.76,6810,309736.5279,1565653.958,309744.6213,1565657
rota,grvpt,c1-d2,neiso,10.71,9.18,6811,309736.5279,1565653.958,309744.6213,1565657
rota,grvpt,c1-d2,mel,7.23,10.87,6812,309736.5279,1565653.958,309744.6213,1565657
