island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
rota,grvpt,a4-z*a4,pap,13.14,9.84,9164,309753.1775,1565691.686,309761.6891,1565695.136
rota,grvpt,a4-z*a4,aglaia,10.21,9.21,9165,309753.1775,1565691.686,309761.6891,1565695.136
rota,grvpt,a4-z*a4,guamia,9.48,7.31,9166,309753.1775,1565691.686,309761.6891,1565695.136
rota,grvpt,a4-z*a4,guamia,9.93,6.6,9167,309753.1775,1565691.686,309761.6891,1565695.136
rota,grvpt,a4-z*a4,guamia,7.75,6.49,9168,309753.1775,1565691.686,309761.6891,1565695.136
rota,grvpt,a4-z*a4,pap,7.12,6.72,9169,309753.1775,1565691.686,309761.6891,1565695.136
rota,grvpt,a4-z*a4,psych,6.7,6.93,9170,309753.1775,1565691.686,309761.6891,1565695.136
rota,grvpt,a4-z*a4,guamia,5.47,8.68,9171,309753.1775,1565691.686,309761.6891,1565695.136
rota,grvpt,a4-z*a4,guamia,NA,8.43,9172,309753.1775,1565691.686,309761.6891,1565695.136
rota,grvpt,a4-z*a4,guamia,6.55,10.48,9173,309753.1775,1565691.686,309761.6891,1565695.136
rota,grvpt,a4-z*a4,psych,6.94,11.59,9174,309753.1775,1565691.686,309761.6891,1565695.136
rota,grvpt,a4-z*a4,psych,8.26,10.87,9175,309753.1775,1565691.686,309761.6891,1565695.136
rota,grvpt,a4-z*a4,eug,7.91,10.89,9176,309753.1775,1565691.686,309761.6891,1565695.136
rota,grvpt,a4-z*a4,guamia,8.58,10.6,9177,309753.1775,1565691.686,309761.6891,1565695.136
rota,grvpt,a4-z*a4,psych,8.91,9.29,9178,309753.1775,1565691.686,309761.6891,1565695.136
rota,grvpt,a4-z*a4,eug,5.33,7.43,9179,309753.1775,1565691.686,309761.6891,1565695.136
rota,grvpt,a4-z*a4,eug,4.11,7.08,9180,309753.1775,1565691.686,309761.6891,1565695.136
rota,grvpt,a4-z*a4,psych,1.72,9.56,9181,309753.1775,1565691.686,309761.6891,1565695.136
rota,grvpt,a4-z*a4,mayt,2.13,8.13,9182,309753.1775,1565691.686,309761.6891,1565695.136
rota,grvpt,a4-z*a4,guamia,6.21,4.8,9183,309753.1775,1565691.686,309761.6891,1565695.136
rota,grvpt,a4-z*a4,guamia,6.37,5.18,9184,309753.1775,1565691.686,309761.6891,1565695.136
rota,grvpt,a4-z*a4,psych,7.98,2.47,9185,309753.1775,1565691.686,309761.6891,1565695.136
rota,grvpt,a4-z*a4,guamia,9.21,1.65,9186,309753.1775,1565691.686,309761.6891,1565695.136
rota,grvpt,a4-z*a4,ifit,8.38,4.06,9187,309753.1775,1565691.686,309761.6891,1565695.136
rota,grvpt,a4-z*a4,tri,10.03,3.47,9188,309753.1775,1565691.686,309761.6891,1565695.136
