island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,nblas,b1-c2,pap,4.28,8.83,151,275588.7859,1497691.34,275584.2253,1497700.308
guam,nblas,b1-c2,mayt,3.23,7.79,152,275588.7859,1497691.34,275584.2253,1497700.308
guam,nblas,b1-c2,guamia,3.62,6.45,153,275588.7859,1497691.34,275584.2253,1497700.308
guam,nblas,b1-c2,aglaia,5.24,10,154,275578.7555,1497685.947,275588.7859,1497691.34
guam,nblas,b1-c2,aglaia,4.91,9.83,155,275578.7555,1497685.947,275588.7859,1497691.34
guam,nblas,b1-c2,guamia,3.86,6.88,156,275578.7555,1497685.947,275588.7859,1497691.34
guam,nblas,b1-c2,aglaia,1.4,9.86,157,275578.7555,1497685.947,275588.7859,1497691.34
guam,nblas,b1-c2,guamia,8.51,3.15,158,275578.7555,1497685.947,275588.7859,1497691.34
guam,nblas,b1-c2,aidia,7.64,4.22,159,275578.7555,1497685.947,275588.7859,1497691.34
guam,nblas,b1-c2,aglaia,6.34,6.9,160,275578.7555,1497685.947,275588.7859,1497691.34
guam,nblas,b1-c2,cyno,10.19,4,161,275578.7555,1497685.947,275588.7859,1497691.34
guam,nblas,b1-c2,guamia,2.67,10.5,162,275584.2253,1497700.308,275572.9256,1497694.785
guam,nblas,b1-c2,cyno,5.28,5.35,163,275584.2253,1497700.308,275572.9256,1497694.785
