island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,nblas,b0-c1,guamia,4.21,7.15,22,275569.9853,1497704.387,275572.9256,1497694.785
guam,nblas,b0-c1,guamia,6.69,4.44,23,275572.9256,1497694.785,275584.2253,1497700.308
guam,nblas,b0-c1,guamia,4.41,6.82,24,275572.9256,1497694.785,275584.2253,1497700.308
guam,nblas,b0-c1,eug,3.3,10.39,25,275572.9256,1497694.785,275584.2253,1497700.308
guam,nblas,b0-c1,aglaia,6.17,4.31,26,275569.9853,1497704.387,275572.9256,1497694.785
guam,nblas,b0-c1,aglaia,4.79,5.76,27,275569.9853,1497704.387,275572.9256,1497694.785
guam,nblas,b0-c1,cyno,6.23,4.96,28,275569.9853,1497704.387,275572.9256,1497694.785
guam,nblas,b0-c1,guamia,8.11,3.1,29,275569.9853,1497704.387,275572.9256,1497694.785
guam,nblas,b0-c1,aglaia,10.23,2.4,30,275569.9853,1497704.387,275572.9256,1497694.785
guam,nblas,b0-c1,aglaia,10.04,4.27,31,275569.9853,1497704.387,275572.9256,1497694.785
guam,nblas,b0-c1,aglaia,10.04,4.23,32,275569.9853,1497704.387,275572.9256,1497694.785
guam,nblas,b0-c1,aglaia,10.86,3.3,33,275569.9853,1497704.387,275572.9256,1497694.785
guam,nblas,b0-c1,eug,10.31,5.13,34,275569.9853,1497704.387,275572.9256,1497694.785
guam,nblas,b0-c1,guamia,5.93,6.37,35,275569.9853,1497704.387,275572.9256,1497694.785
guam,nblas,b0-c1,aglaia,6.64,6.04,36,275569.9853,1497704.387,275572.9256,1497694.785
guam,nblas,b0-c1,aglaia,6.18,6.72,37,275569.9853,1497704.387,275572.9256,1497694.785
guam,nblas,b0-c1,aglaia,7.03,6.83,38,275569.9853,1497704.387,275572.9256,1497694.785
guam,nblas,b0-c1,guamia,6.61,7.67,39,275572.9256,1497694.785,275584.2253,1497700.308
guam,nblas,b0-c1,aglaia,7.04,8.22,40,275572.9256,1497694.785,275584.2253,1497700.308
guam,nblas,b0-c1,guamia,5.54,9,41,275572.9256,1497694.785,275584.2253,1497700.308
guam,nblas,b0-c1,aglaia,5.84,12,42,275572.9256,1497694.785,275584.2253,1497700.308
guam,nblas,b0-c1,guamia,2.57,7.94,43,275584.2253,1497700.308,275579.2518,1497710.208
guam,nblas,b0-c1,guamia,1.89,8.95,44,275584.2253,1497700.308,275579.2518,1497710.208
guam,nblas,b0-c1,aglaia,7.03,3.92,45,275579.2518,1497710.208,275569.9853,1497704.387
guam,nblas,b0-c1,aglaia,6.46,4.07,46,275579.2518,1497710.208,275569.9853,1497704.387
guam,nblas,b0-c1,guamia,9.66,0.69,47,275579.2518,1497710.208,275584.2253,1497700.308
