island,site,quaddiag,species,leftdist,rightdist,tag,RKPx,RKPy,LKPx,LKPy
guam,nblas,b3-c4,eug,10.75,4.82,289,275591.3085,1497682.612,275581.8082,1497679.421
guam,nblas,b3-c4,aglaia,9.84,4.84,290,275591.3085,1497682.612,275581.8082,1497679.421
guam,nblas,b3-c4,aglaia,8.16,3.89,291,275591.3085,1497682.612,275581.8082,1497679.421
guam,nblas,b3-c4,mor,8.25,4.47,292,275591.3085,1497682.612,275581.8082,1497679.421
guam,nblas,b3-c4,cyno,5.21,5.44,293,275591.3085,1497682.612,275591.3085,1497682.612
guam,nblas,b3-c4,mor,5.52,5.56,294,275594.3719,1497673.497,275591.3085,1497682.612
guam,nblas,b3-c4,mor,4.7,4.89,295,275591.3085,1497682.612,275581.8082,1497679.421
guam,nblas,b3-c4,cyno,3.38,6.25,296,275591.3085,1497682.612,275581.8082,1497679.421
guam,nblas,b3-c4,mor,3.63,6.61,297,275591.3085,1497682.612,275581.8082,1497679.421
guam,nblas,b3-c4,mor,1.43,8.76,298,275591.3085,1497682.612,275581.8082,1497679.421
guam,nblas,b3-c4,guamia,1.3,9.84,299,275591.3085,1497682.612,275581.8082,1497679.421
guam,nblas,b3-c4,guamia,2.46,10.03,300,275591.3085,1497682.612,275581.8082,1497679.421
guam,nblas,b3-c4,aglaia,6.23,3.69,301,275594.3719,1497673.497,275591.3085,1497682.612
guam,nblas,b3-c4,eug,5.39,5,302,275585.496,1497669.518,275594.3719,1497673.497
guam,nblas,b3-c4,neiso,6.21,5.82,303,275585.496,1497669.518,275594.3719,1497673.497
guam,nblas,b3-c4,guamia,7.81,2.38,304,275585.496,1497669.518,275594.3719,1497673.497
guam,nblas,b3-c4,guamia,9.3,0.69,305,275585.496,1497669.518,275594.3719,1497673.497
